사용월,호선명,역ID,지하철역,04:00:00~04:59:59,,05:00:00~05:59:59,,06:00:00~06:59:59,,07:00:00~07:59:59,,08:00:00~08:59:59,,09:00:00~09:59:59,,10:00:00~10:59:59,,11:00:00~11:59:59,,12:00:00~12:59:59,,13:00:00~13:59:59,,14:00:00~14:59:59,,15:00:00~15:59:59,,16:00:00~16:59:59,,17:00:00~17:59:59,,18:00:00~18:59:59,,19:00:00~19:59:59,,20:00:00~20:59:59,,21:00:00~21:59:59,,22:00:00~22:59:59,,23:00:00~23:59:59,,00:00:00~00:59:59,,01:00:00~01:59:59,,02:00:00~02:59:59,,03:00:00~03:59:59,
,,,,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차
44228 ,7호선,517 ,천왕,15 ,0 ,5339 ,964 ,12763 ,3313 ,36323 ,5136 ,47529 ,9070 ,23664 ,6123 ,12754 ,5235 ,11177 ,6314 ,11927 ,7423 ,11346 ,8480 ,9794 ,8893 ,8890 ,11034 ,10043 ,13738 ,10198 ,18415 ,10079 ,36715 ,5481 ,31519 ,3797 ,17444 ,3555 ,17540 ,2361 ,12136 ,644 ,4996 ,6 ,402 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,7호선,518 ,온수(성공회대입구),69 ,0 ,5317 ,892 ,11823 ,2922 ,38232 ,5230 ,46169 ,9974 ,20218 ,6159 ,10675 ,4791 ,9110 ,4704 ,9673 ,6099 ,9382 ,6529 ,7903 ,7173 ,7413 ,8858 ,8352 ,10921 ,9382 ,16477 ,9347 ,33939 ,4865 ,27211 ,3472 ,15930 ,3555 ,16388 ,2042 ,11816 ,704 ,4898 ,5 ,2073 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,7호선,519 ,까치울,0 ,0 ,2863 ,559 ,7906 ,3187 ,23552 ,4196 ,30069 ,6339 ,13845 ,3932 ,8010 ,3650 ,7209 ,4762 ,7955 ,5695 ,7823 ,5808 ,7078 ,6220 ,7195 ,6688 ,7432 ,9481 ,8094 ,13805 ,7840 ,23127 ,4168 ,20807 ,3577 ,12863 ,3225 ,12595 ,1826 ,9165 ,407 ,3383 ,1 ,9 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,7호선,520 ,부천종합운동장,14 ,0 ,2515 ,714 ,4473 ,2462 ,12821 ,4278 ,15432 ,9293 ,7718 ,3474 ,4819 ,3098 ,4676 ,2883 ,4734 ,2940 ,4347 ,3594 ,4072 ,3436 ,4169 ,3645 ,4925 ,4176 ,6296 ,5820 ,7804 ,10305 ,3251 ,9276 ,2142 ,5643 ,2020 ,5329 ,1108 ,3979 ,312 ,1760 ,0 ,4 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,7호선,521 ,춘의,2 ,0 ,3787 ,861 ,7555 ,5388 ,18391 ,23008 ,19155 ,42499 ,10333 ,13649 ,7458 ,6174 ,6908 ,4804 ,7263 ,5914 ,7776 ,6824 ,7349 ,5614 ,8098 ,6867 ,10289 ,7237 ,21669 ,9749 ,33930 ,16036 ,12714 ,14324 ,8107 ,9072 ,7349 ,9327 ,3337 ,6756 ,703 ,3321 ,0 ,17 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,7호선,522 ,신중동,3 ,0 ,4047 ,1445 ,12262 ,4799 ,34952 ,11448 ,34189 ,35650 ,17121 ,20918 ,12887 ,12270 ,12568 ,9521 ,14114 ,12164 ,13683 ,14159 ,14199 ,12398 ,14788 ,14491 ,16387 ,16126 ,21154 ,21402 ,33963 ,34896 ,15137 ,32397 ,16594 ,15706 ,12364 ,15616 ,7033 ,12516 ,1550 ,6952 ,0 ,189 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,7호선,523 ,부천시청,9 ,0 ,4290 ,1815 ,12002 ,5246 ,32875 ,10355 ,33004 ,18465 ,15259 ,15185 ,10732 ,9867 ,11466 ,10161 ,12208 ,11748 ,12447 ,13050 ,12345 ,13299 ,14165 ,15160 ,15631 ,15671 ,18456 ,19733 ,21057 ,33554 ,12945 ,31286 ,14866 ,15334 ,12529 ,13712 ,6504 ,11266 ,1207 ,5892 ,4 ,231 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,7호선,524 ,상동,2 ,1 ,3167 ,1426 ,11409 ,3762 ,29808 ,8600 ,28214 ,21260 ,13721 ,21034 ,10406 ,11293 ,11316 ,12262 ,13255 ,13710 ,13122 ,15230 ,13498 ,15144 ,15090 ,15194 ,17343 ,15973 ,18745 ,21361 ,23530 ,32416 ,14305 ,29591 ,14159 ,15268 ,16392 ,13429 ,8273 ,11408 ,2026 ,5772 ,6 ,394 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,7호선,525 ,삼산체육관,9 ,0 ,2267 ,192 ,7653 ,1266 ,18502 ,1505 ,17011 ,3073 ,8074 ,2293 ,5174 ,1890 ,5119 ,2568 ,5385 ,3301 ,4966 ,3682 ,4592 ,3881 ,4560 ,4299 ,4479 ,5815 ,4402 ,8258 ,3787 ,13460 ,2166 ,13563 ,1664 ,8348 ,1778 ,7854 ,1295 ,6185 ,412 ,2933 ,4 ,367 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,7호선,526 ,굴포천,22 ,0 ,4895 ,340 ,11193 ,2621 ,27092 ,3594 ,29166 ,9393 ,14846 ,6731 ,9046 ,5592 ,8641 ,5924 ,9410 ,7484 ,9223 ,7531 ,8474 ,8642 ,8279 ,8605 ,8675 ,12576 ,9519 ,17418 ,10609 ,28133 ,6115 ,29515 ,5256 ,16339 ,5802 ,14873 ,3443 ,10977 ,948 ,4886 ,17 ,700 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,7호선,527 ,부평구청,35 ,0 ,6247 ,568 ,17314 ,4284 ,49497 ,7230 ,42032 ,10720 ,19453 ,4910 ,10926 ,4503 ,10043 ,4816 ,10661 ,5373 ,10376 ,7110 ,8756 ,6988 ,8609 ,8077 ,9187 ,10636 ,12742 ,14945 ,11818 ,28389 ,6637 ,31750 ,5041 ,19288 ,4717 ,16808 ,2932 ,13920 ,743 ,6665 ,0 ,850 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,8호선,528 ,암사,18 ,0 ,11184 ,837 ,19003 ,4732 ,59692 ,6579 ,81795 ,14929 ,39913 ,10696 ,21326 ,9650 ,19437 ,10509 ,20106 ,13836 ,20072 ,13378 ,17670 ,16216 ,16565 ,20798 ,17260 ,22572 ,17113 ,32803 ,17480 ,57770 ,10357 ,47756 ,8547 ,26864 ,7186 ,30384 ,3949 ,19575 ,1064 ,8616 ,3 ,997 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,8호선,529 ,천호(풍납토성),30 ,0 ,8691 ,1281 ,13167 ,8608 ,31683 ,10886 ,45544 ,21541 ,25938 ,18946 ,15367 ,14457 ,14905 ,14765 ,16756 ,17476 ,17182 ,19345 ,17277 ,19854 ,17994 ,24387 ,19359 ,28679 ,21754 ,34730 ,24099 ,54718 ,16296 ,38931 ,16179 ,20890 ,14216 ,22866 ,7572 ,14625 ,1629 ,6801 ,3 ,879 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,8호선,530 ,강동구청,7 ,0 ,3747 ,861 ,8283 ,3980 ,23714 ,11072 ,33164 ,28893 ,17958 ,11061 ,11465 ,8241 ,10356 ,8146 ,10842 ,7936 ,11162 ,10128 ,11041 ,9988 ,10811 ,10644 ,11261 ,13235 ,14482 ,17739 ,22574 ,28367 ,8920 ,22612 ,6292 ,13760 ,6373 ,14800 ,3525 ,10515 ,838 ,3374 ,3 ,380 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,8호선,531 ,몽촌토성(평화의문),2 ,0 ,1088 ,802 ,2710 ,5122 ,7396 ,6606 ,11474 ,18176 ,6456 ,11599 ,4550 ,6237 ,4781 ,5413 ,5178 ,5748 ,5398 ,5946 ,5663 ,6020 ,6870 ,6051 ,9793 ,6112 ,12091 ,7345 ,16175 ,11257 ,6868 ,8358 ,5526 ,5029 ,6357 ,5216 ,3632 ,3908 ,836 ,1332 ,1 ,105 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,8호선,532 ,잠실(송파구청),3 ,0 ,912 ,1545 ,2996 ,6997 ,6078 ,20565 ,10563 ,56624 ,7468 ,30788 ,6885 ,18919 ,9140 ,20400 ,10989 ,22524 ,13608 ,22623 ,16837 ,23567 ,21594 ,24206 ,25447 ,22011 ,35606 ,23775 ,52415 ,29899 ,29796 ,15219 ,29997 ,7645 ,27484 ,7259 ,13883 ,4385 ,2086 ,1642 ,1 ,184 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,8호선,533 ,석촌,0 ,0 ,2300 ,576 ,4172 ,2745 ,11436 ,5822 ,18024 ,16636 ,10287 ,13718 ,7207 ,8205 ,7518 ,8906 ,8493 ,10032 ,8811 ,11070 ,8924 ,11030 ,9540 ,11976 ,10602 ,12821 ,12736 ,15856 ,16121 ,22314 ,8818 ,16128 ,8056 ,8946 ,9686 ,10645 ,5366 ,6726 ,1100 ,2802 ,3 ,415 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,8호선,534 ,송파,1 ,0 ,1903 ,452 ,6458 ,3477 ,18584 ,6225 ,24367 ,12778 ,12619 ,7737 ,8680 ,6142 ,8597 ,6165 ,9082 ,6599 ,8946 ,8184 ,8411 ,7905 ,10026 ,8917 ,9233 ,10373 ,10329 ,13294 ,12731 ,21911 ,6223 ,18480 ,4789 ,9980 ,4363 ,11944 ,2377 ,7652 ,722 ,2733 ,5 ,376 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,8호선,535 ,가락시장,18 ,1 ,1979 ,2191 ,4022 ,4963 ,7726 ,11004 ,10018 ,29964 ,6953 ,14113 ,7444 ,10902 ,8616 ,10096 ,9009 ,8852 ,9374 ,10107 ,11020 ,10478 ,12315 ,9885 ,12255 ,10984 ,14956 ,11534 ,23184 ,15747 ,10192 ,10921 ,9318 ,7122 ,10878 ,6905 ,5622 ,5043 ,1176 ,2102 ,3 ,1013 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,8호선,536 ,문정,1 ,0 ,1741 ,2217 ,4769 ,9015 ,16584 ,37328 ,23637 ,139264 ,14697 ,70985 ,11081 ,22094 ,12130 ,13056 ,14546 ,13337 ,16300 ,15461 ,19532 ,13720 ,21592 ,14901 ,24331 ,15712 ,57038 ,18363 ,103369 ,25566 ,38799 ,20041 ,24559 ,11198 ,25595 ,11345 ,13665 ,8334 ,2165 ,3432 ,0 ,87 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,8호선,537 ,장지,0 ,0 ,4092 ,1843 ,11455 ,8509 ,35324 ,18301 ,41275 ,42853 ,22941 ,24768 ,14628 ,16923 ,14136 ,15115 ,15640 ,17394 ,16575 ,16383 ,16950 ,17868 ,18645 ,19067 ,24022 ,20566 ,30180 ,24687 ,40442 ,41689 ,22076 ,28481 ,18770 ,16817 ,17876 ,17391 ,9448 ,12092 ,1889 ,5038 ,0 ,12 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,8호선,538 ,복정,1 ,0 ,3439 ,1694 ,7984 ,8038 ,22441 ,9489 ,29757 ,15329 ,17961 ,9258 ,11190 ,6730 ,9133 ,5993 ,9888 ,7553 ,9808 ,7166 ,9030 ,7707 ,10911 ,8463 ,12793 ,10372 ,17007 ,15028 ,20431 ,25268 ,11656 ,19205 ,7136 ,12063 ,6794 ,13297 ,4675 ,8963 ,1378 ,2819 ,6 ,253 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,8호선,539 ,산성,12 ,4 ,3756 ,512 ,8066 ,1962 ,20077 ,2942 ,24378 ,5623 ,13727 ,4274 ,8530 ,4898 ,7738 ,4743 ,7900 ,5531 ,7843 ,5847 ,7428 ,5725 ,7306 ,7552 ,7043 ,9529 ,7507 ,12144 ,6646 ,20218 ,3210 ,18671 ,2455 ,11628 ,2106 ,13065 ,1178 ,9528 ,575 ,3837 ,0 ,79 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,8호선,540 ,남한산성입구(성남법원.검찰청),9 ,1 ,7896 ,1166 ,16202 ,3727 ,37048 ,8412 ,50262 ,17505 ,26344 ,9868 ,16106 ,8720 ,14439 ,8243 ,14971 ,9974 ,14999 ,10751 ,13837 ,10689 ,13159 ,14409 ,13176 ,17039 ,15702 ,20432 ,17379 ,34357 ,8065 ,31754 ,5400 ,18718 ,4183 ,21505 ,2632 ,16023 ,792 ,6196 ,0 ,142 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,8호선,541 ,단대오거리,2 ,0 ,6369 ,1693 ,11738 ,6192 ,26884 ,8982 ,32367 ,15163 ,17697 ,7638 ,12073 ,6451 ,11324 ,6873 ,11952 ,8152 ,11829 ,8456 ,10929 ,9091 ,10654 ,12500 ,11968 ,14090 ,14089 ,17275 ,17397 ,27082 ,8353 ,24466 ,5345 ,14912 ,4760 ,16108 ,2545 ,11143 ,734 ,5526 ,0 ,140 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,8호선,542 ,신흥,4 ,0 ,2977 ,660 ,4451 ,2821 ,9745 ,2596 ,12659 ,5386 ,7558 ,4050 ,5366 ,4184 ,5319 ,4573 ,5713 ,4916 ,5972 ,5524 ,5971 ,6284 ,5964 ,7434 ,6551 ,7893 ,6684 ,9504 ,6505 ,13298 ,3716 ,10766 ,3308 ,6826 ,2595 ,7331 ,1614 ,4838 ,437 ,2181 ,1 ,46 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,8호선,543 ,수진,1 ,0 ,2869 ,342 ,5110 ,1941 ,12316 ,2640 ,17656 ,5494 ,9352 ,4284 ,6418 ,4349 ,6217 ,4559 ,6954 ,4391 ,6449 ,5707 ,6033 ,5801 ,6077 ,6284 ,6558 ,7199 ,6585 ,7855 ,6494 ,12257 ,3354 ,10600 ,2984 ,6639 ,2322 ,7495 ,1397 ,5399 ,497 ,2692 ,3 ,63 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,8호선,544 ,모란,6 ,0 ,1543 ,456 ,2468 ,2313 ,6186 ,2777 ,8724 ,4872 ,5639 ,3939 ,4653 ,3858 ,5582 ,4641 ,5835 ,4745 ,6474 ,5673 ,7358 ,5699 ,7911 ,5061 ,7488 ,5586 ,7214 ,6188 ,7809 ,7877 ,4695 ,4564 ,3685 ,2711 ,4646 ,3422 ,2731 ,2508 ,707 ,885 ,1 ,134 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,9호선,602 ,개화,5 ,0 ,1200 ,166 ,3900 ,1735 ,9084 ,2555 ,6566 ,4175 ,2509 ,2119 ,1801 ,1402 ,1698 ,1671 ,2047 ,1742 ,1862 ,1579 ,1850 ,1461 ,2001 ,1624 ,2902 ,1614 ,4365 ,2316 ,4715 ,4064 ,2319 ,3668 ,1351 ,2233 ,1414 ,1774 ,377 ,1375 ,167 ,615 ,0 ,60 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,9호선,603 ,김포공항,16 ,1 ,1128 ,1125 ,2642 ,9528 ,6138 ,16240 ,8044 ,19421 ,6729 ,17211 ,8233 ,16706 ,9271 ,17252 ,8452 ,18426 ,10256 ,22933 ,13349 ,19993 ,13940 ,20402 ,13932 ,24068 ,15193 ,23749 ,17894 ,24012 ,13410 ,16409 ,14700 ,7262 ,14431 ,3660 ,7941 ,2309 ,974 ,1010 ,9 ,223 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,9호선,604 ,공항시장,3 ,0 ,2588 ,162 ,3472 ,977 ,6598 ,1330 ,7681 ,3122 ,4444 ,2460 ,3658 ,2682 ,3494 ,2546 ,3613 ,2907 ,3473 ,3415 ,3343 ,3335 ,3265 ,3966 ,3495 ,4761 ,3556 ,5767 ,3368 ,8246 ,2075 ,7792 ,1945 ,5016 ,1769 ,4857 ,933 ,4144 ,271 ,1914 ,1 ,36 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,9호선,605 ,신방화,8 ,0 ,3356 ,562 ,8085 ,2520 ,20385 ,3334 ,19759 ,7573 ,10850 ,4631 ,7934 ,3952 ,7350 ,4982 ,7986 ,6052 ,8108 ,6223 ,7229 ,6216 ,7112 ,8372 ,7485 ,8738 ,7572 ,10972 ,7930 ,18703 ,4175 ,17026 ,3815 ,10155 ,3092 ,10606 ,1883 ,7738 ,608 ,3364 ,0 ,91 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,9호선,606 ,마곡나루(서울식물원),6 ,0 ,2463 ,555 ,6646 ,6413 ,19913 ,9204 ,21313 ,31843 ,10760 ,16440 ,7779 ,9197 ,8762 ,8113 ,10113 ,9036 ,10449 ,9757 ,10436 ,10374 ,12325 ,10550 ,14808 ,11428 ,21372 ,16428 ,29958 ,24778 ,13999 ,22473 ,12288 ,12679 ,14440 ,13082 ,7825 ,10157 ,1543 ,4363 ,11 ,165 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,9호선,607 ,양천향교,1 ,0 ,3111 ,820 ,6813 ,3645 ,22738 ,7542 ,23209 ,27972 ,11350 ,11461 ,8706 ,6018 ,8844 ,5893 ,10068 ,7203 ,9574 ,7133 ,9440 ,8156 ,9968 ,8158 ,11100 ,9674 ,14936 ,13003 ,23462 ,21129 ,8940 ,21370 ,5582 ,13496 ,5588 ,13136 ,2861 ,10810 ,706 ,4535 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,9호선,608 ,가양,26 ,0 ,11044 ,1348 ,18104 ,7190 ,53813 ,15777 ,56314 ,31573 ,31440 ,20980 ,23067 ,13095 ,22889 ,14722 ,23824 ,15244 ,23559 ,17696 ,20659 ,19470 ,21991 ,21343 ,24036 ,26272 ,26941 ,31808 ,33136 ,52999 ,16411 ,47887 ,11931 ,28159 ,11019 ,30864 ,5776 ,22213 ,1179 ,8934 ,0 ,475 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,9호선,609 ,증미,1 ,0 ,1735 ,640 ,5419 ,2464 ,16002 ,6325 ,15692 ,27061 ,8253 ,10667 ,6268 ,5824 ,6656 ,5047 ,7036 ,5853 ,7651 ,6507 ,7666 ,6500 ,7936 ,8212 ,8576 ,8222 ,11916 ,9421 ,24098 ,16332 ,8216 ,14817 ,5802 ,7563 ,4497 ,7600 ,2087 ,5616 ,642 ,2515 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,9호선,610 ,등촌,4 ,0 ,3909 ,610 ,10205 ,2828 ,30774 ,4671 ,38185 ,14281 ,16838 ,8754 ,11780 ,6959 ,12129 ,8140 ,12964 ,9327 ,12605 ,10688 ,12217 ,10726 ,11994 ,13757 ,11957 ,15420 ,12567 ,20802 ,15001 ,31073 ,7155 ,30789 ,5936 ,15922 ,5857 ,15185 ,3707 ,12085 ,889 ,5082 ,1 ,3 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,9호선,611 ,염창,0 ,0 ,8092 ,517 ,18554 ,3667 ,56036 ,6088 ,63175 ,17752 ,33046 ,9491 ,19830 ,7794 ,18016 ,8310 ,18399 ,10696 ,17859 ,11671 ,15293 ,13223 ,14313 ,17068 ,14917 ,20638 ,17168 ,33068 ,19506 ,54017 ,9776 ,51546 ,8164 ,31353 ,7962 ,31701 ,4490 ,23524 ,1030 ,9058 ,5 ,150 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,9호선,612 ,신목동,0 ,0 ,1417 ,248 ,4284 ,1401 ,13295 ,1855 ,13596 ,4267 ,6493 ,2046 ,4092 ,1612 ,3758 ,2210 ,4052 ,2546 ,3882 ,2897 ,3415 ,2920 ,3660 ,3052 ,4202 ,4342 ,4383 ,6022 ,4316 ,10769 ,2127 ,9646 ,1458 ,5303 ,1715 ,6585 ,1128 ,4688 ,287 ,1868 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,9호선,613 ,선유도,3 ,0 ,1293 ,767 ,3800 ,2982 ,14449 ,7757 ,17521 ,28916 ,7707 ,13167 ,5085 ,5272 ,5759 ,5152 ,6667 ,5520 ,6394 ,6466 ,7148 ,6439 ,7613 ,6953 ,8661 ,7349 ,13873 ,8824 ,27632 ,15388 ,10436 ,12932 ,5937 ,6776 ,5738 ,6929 ,3198 ,5134 ,810 ,1991 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,9호선,614 ,당산,26 ,0 ,6184 ,1001 ,12217 ,4609 ,37743 ,10945 ,44250 ,32136 ,24815 ,18072 ,17822 ,11782 ,17961 ,12861 ,20095 ,14092 ,19841 ,15894 ,18669 ,15919 ,19076 ,18479 ,20328 ,21868 ,25803 ,32927 ,35295 ,50852 ,18883 ,39141 ,16468 ,24764 ,17414 ,27817 ,9953 ,20321 ,2187 ,8168 ,2 ,250 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,9호선,615 ,국회의사당,0 ,0 ,515 ,1430 ,1356 ,6838 ,2985 ,31971 ,4882 ,113008 ,3943 ,50809 ,5308 ,16340 ,8333 ,12298 ,9494 ,10383 ,10637 ,11380 ,14011 ,9676 ,15731 ,7800 ,19775 ,6969 ,48421 ,7950 ,87996 ,7677 ,30485 ,4934 ,18622 ,2847 ,19614 ,3094 ,10306 ,2176 ,1717 ,794 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,9호선,616 ,여의도,8 ,0 ,2130 ,1591 ,2893 ,15428 ,6236 ,99902 ,8039 ,122373 ,7881 ,49040 ,8965 ,19942 ,13040 ,19919 ,13760 ,18780 ,17779 ,20843 ,20300 ,18703 ,26056 ,17065 ,36196 ,16574 ,93352 ,17217 ,112869 ,19303 ,51754 ,12102 ,39046 ,7117 ,38630 ,7463 ,16836 ,5084 ,2176 ,1904 ,0 ,43 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,9호선,617 ,샛강,19 ,0 ,801 ,750 ,1371 ,3201 ,3422 ,12253 ,4534 ,29805 ,3340 ,11917 ,3112 ,5634 ,3942 ,5283 ,4179 ,4807 ,5091 ,4794 ,5598 ,5364 ,6852 ,4389 ,8223 ,4926 ,14670 ,6613 ,24651 ,8722 ,9323 ,5144 ,7070 ,3022 ,8295 ,3173 ,4844 ,2138 ,945 ,925 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,9호선,618 ,노량진,281 ,1 ,11427 ,1572 ,17184 ,11066 ,44363 ,30853 ,68759 ,49983 ,37927 ,25287 ,23425 ,18518 ,23114 ,18972 ,26337 ,23774 ,28296 ,26231 ,25287 ,22744 ,24579 ,27744 ,27634 ,31347 ,34665 ,44658 ,42893 ,65176 ,23346 ,46123 ,28768 ,28927 ,32627 ,33541 ,20259 ,23371 ,3204 ,10392 ,0 ,422 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,9호선,619 ,노들,11 ,0 ,2431 ,119 ,3504 ,874 ,11613 ,1656 ,15752 ,3011 ,8837 ,2201 ,5753 ,2470 ,5152 ,2538 ,5378 ,3130 ,5464 ,3571 ,4907 ,3725 ,4537 ,5151 ,4829 ,5379 ,4859 ,7330 ,4704 ,12741 ,2563 ,9875 ,1914 ,5980 ,1737 ,6977 ,1114 ,4655 ,376 ,2053 ,0 ,20 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,9호선,620 ,흑석(중앙대입구),10 ,1 ,2352 ,919 ,4144 ,4832 ,11968 ,7638 ,16652 ,10969 ,10272 ,9293 ,8075 ,8265 ,8607 ,6577 ,9216 ,7927 ,9276 ,9306 ,9803 ,8056 ,10668 ,9708 ,12623 ,10829 ,14946 ,13427 ,11734 ,20409 ,6774 ,14387 ,5982 ,9585 ,5910 ,10104 ,4391 ,7335 ,803 ,3102 ,0 ,8 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,9호선,621 ,동작(현충원),18 ,0 ,770 ,199 ,1243 ,1155 ,3779 ,1155 ,4972 ,2021 ,2687 ,1408 ,1976 ,1329 ,1987 ,1303 ,2250 ,1325 ,2138 ,1515 ,2072 ,1638 ,2107 ,1608 ,2591 ,1675 ,2532 ,2231 ,3154 ,3355 ,1449 ,2616 ,1113 ,1585 ,1218 ,2044 ,730 ,1520 ,172 ,559 ,1 ,446 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,9호선,622 ,구반포,1 ,0 ,379 ,202 ,1344 ,1335 ,3281 ,2556 ,4486 ,5827 ,3083 ,4336 ,2545 ,2772 ,2671 ,3085 ,3196 ,3677 ,3562 ,3724 ,3697 ,3609 ,3862 ,3627 ,4295 ,3624 ,5281 ,4571 ,7265 ,6306 ,3773 ,4435 ,3021 ,2417 ,2756 ,3088 ,1376 ,2238 ,216 ,981 ,0 ,37 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,9호선,623 ,신반포,0 ,0 ,222 ,463 ,1391 ,4976 ,3872 ,4452 ,5146 ,7000 ,3360 ,4614 ,2613 ,3037 ,2687 ,2470 ,3253 ,2868 ,3546 ,3461 ,3328 ,3110 ,4578 ,3495 ,6870 ,3206 ,8281 ,4203 ,7091 ,6007 ,4043 ,4164 ,2723 ,2356 ,2421 ,3202 ,1489 ,2109 ,349 ,983 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,9호선,624 ,고속터미널,10 ,0 ,1479 ,1002 ,3575 ,9660 ,11010 ,13386 ,15137 ,21644 ,11286 ,21962 ,9947 ,21146 ,12029 ,23685 ,14356 ,24031 ,15618 ,25671 ,17583 ,25337 ,20029 ,26988 ,23282 ,26813 ,25751 ,29088 ,25917 ,34272 ,21864 ,22757 ,19140 ,14130 ,16432 ,14630 ,9464 ,8898 ,2096 ,3580 ,1 ,28 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,9호선,625 ,사평,8 ,0 ,605 ,135 ,1966 ,2375 ,6173 ,3154 ,7416 ,5279 ,4643 ,2998 ,3239 ,2155 ,3295 ,2402 ,3867 ,2712 ,3865 ,3223 ,3501 ,3333 ,4056 ,3342 ,5120 ,4159 ,5667 ,5368 ,5550 ,7845 ,3221 ,6463 ,2002 ,3548 ,1986 ,4625 ,1044 ,2849 ,255 ,1191 ,0 ,20 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,9호선,626 ,신논현,30 ,0 ,2434 ,1465 ,9152 ,12216 ,23063 ,31408 ,33296 ,71270 ,22217 ,82470 ,19455 ,45761 ,23755 ,36572 ,29164 ,36172 ,32331 ,42690 ,34929 ,39671 ,41739 ,39158 ,50457 ,41759 ,64623 ,49257 ,89870 ,68478 ,66103 ,39013 ,55758 ,19521 ,67155 ,19292 ,37724 ,12877 ,5123 ,5633 ,4 ,573 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,공항철도 1호선,640 ,서울역,46 ,0 ,1441 ,430 ,1484 ,5608 ,6544 ,9767 ,8340 ,16010 ,5629 ,10974 ,5771 ,8995 ,6923 ,8839 ,9338 ,9352 ,9536 ,8750 ,7793 ,7482 ,10658 ,8352 ,12117 ,8771 ,14342 ,9474 ,18681 ,11235 ,13110 ,9054 ,8819 ,5519 ,10462 ,5915 ,6678 ,3550 ,2587 ,1280 ,0 ,784 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,공항철도 1호선,641 ,공덕,25 ,0 ,778 ,114 ,1227 ,1039 ,4146 ,2288 ,3811 ,7797 ,2234 ,4267 ,1507 ,2465 ,1763 ,2341 ,2130 ,2331 ,2174 ,2341 ,1907 ,2445 ,1993 ,2837 ,2505 ,3242 ,3686 ,4651 ,6308 ,8014 ,3036 ,5202 ,2458 ,2758 ,2883 ,3206 ,1391 ,2631 ,382 ,1057 ,20 ,417 ,0 ,0 ,0 ,0 ,0 ,0 
